source,target,weight
B001287,P000617,1
L000397,P000617,1
P000617,W000825,1
M000687,P000610,1
D000096,M000687,1
K000381,M000687,1
A000370,M000687,1
C001059,M000687,1
M000687,P000616,1
K000375,M000687,1
M000687,T000488,1
C001055,M000687,1
M000687,Q000023,1
J000309,M000687,1
K000400,M000687,1
H001066,M000687,1
M000687,S001215,1
C001067,M000687,1
C001121,M000687,1
M000687,P000613,1
M000687,M001163,1
B001313,M000687,1
M000687,S001159,1
I000058,M000687,1
B001285,M000687,1
G000585,M000687,1
M000687,S001208,1
C000537,M000687,1
F000477,M000687,1
M000687,T000193,1
D000617,M000687,1
M000687,M001227,1
M000687,M001196,1
M000687,M001220,1
M000687,P000034,1
H000874,M000687,1
K000380,M000687,1
B001287,M000687,1
L000397,M000687,1
M000687,W000825,1
P000610,S001145,1
K000381,S001145,1
C001059,S001145,1
S001145,T000488,1
C001055,S001145,1
J000309,S001145,1
K000400,S001145,1
H001066,S001145,1
S001145,S001215,1
C001067,S001145,1
C001121,S001145,1
P000613,S001145,1
M001163,S001145,1
B001313,S001145,1
S001145,S001159,1
I000058,S001145,1
C000537,S001145,1
F000477,S001145,1
S001145,T000193,1
D000617,S001145,1
M001227,S001145,1
M001196,S001145,1
M001220,S001145,1
P000034,S001145,1
H000874,S001145,1
K000380,S001145,1
B001287,S001145,1
L000397,S001145,1
S001145,W000825,1
D000096,P000610,1
K000381,P000610,1
P000610,W000808,1
G000559,P000610,1
A000370,P000610,1
P000610,T000486,1
C001072,P000610,1
N000147,P000610,1
J000305,P000610,1
L000551,P000610,1
C001125,P000610,1
J000288,P000610,1
C001059,P000610,1
P000610,S001185,1
C001080,P000610,1
D000624,P000610,1
M000312,P000610,1
P000607,P000610,1
P000610,P000616,1
B001281,P000610,1
B000574,P000610,1
L000582,P000610,1
B001223,P000610,1
M001160,P000610,1
C001063,P000610,1
P000610,W000822,1
D000399,P000610,1
P000610,R000576,1
B001296,P000610,1
K000375,P000610,1
E000297,P000610,1
B001224,P000610,1
B001278,P000610,1
P000610,T000488,1
N000191,P000610,1
P000610,W000788,1
C001055,P000610,1
P000610,T000481,1
C001130,P000610,1
P000610,Q000023,1
P000610,T000468,1
P000610,T000487,1
B000490,P000610,1
C001091,P000610,1
J000309,P000610,1
K000400,P000610,1
H001066,P000610,1
H001081,P000610,1
C001117,P000610,1
O000173,P000610,1
P000610,S001215,1
C001067,P000610,1
G000553,P000610,1
C001121,P000610,1
D000623,P000610,1
D000631,P000610,1
P000610,S001205,1
J000298,P000610,1
C001131,P000610,1
P000610,P000613,1
M001206,P000610,1
M001163,P000610,1
B001313,P000610,1
D000197,P000610,1
L000560,P000610,1
P000610,S001159,1
L000601,P000610,1
I000058,P000610,1
E000296,P000610,1
G000586,P000610,1
P000610,S001207,1
K000389,P000610,1
F000468,P000610,1
P000610,T000472,1
B001303,P000610,1
B001318,P000610,1
M001137,P000610,1
B001285,P000610,1
G000585,P000610,1
P000610,S001168,1
F000476,P000610,1
G000599,P000610,1
P000610,S001208,1
P000610,P000618,1
P000610,S001157,1
C000537,P000610,1
F000477,P000610,1
P000610,T000193,1
P000597,P000610,1
D000617,P000610,1
M001227,P000610,1
L000593,P000610,1
C001069,P000610,1
M001196,P000610,1
K000394,P000610,1
P000610,T000483,1
L000602,P000610,1
P000610,S000510,1
P000610,S001156,1
B001300,P000610,1
B001292,P000610,1
M001220,P000610,1
P000034,P000610,1
C001068,P000610,1
G000587,P000610,1
L000273,P000610,1
C001127,P000610,1
P000610,S001200,1
D000216,P000610,1
P000610,T000482,1
C001078,P000610,1
N000179,P000610,1
P000610,V000081,1
H000874,P000610,1
K000380,P000610,1
B001287,P000610,1
M001188,P000610,1
M001143,P000610,1
L000397,P000610,1
C001061,P000610,1
P000610,W000825,1
G000551,P000610,1
P000610,S001193,1
N000002,P000610,1
P000610,W000187,1
D000096,K000381,1
D000096,T000486,1
D000096,J000305,1
C001059,D000096,1
D000096,P000616,1
B001281,D000096,1
D000096,L000582,1
C001063,D000096,1
D000096,W000822,1
D000096,R000576,1
B001278,D000096,1
D000096,T000488,1
C001055,D000096,1
D000096,Q000023,1
D000096,T000487,1
B000490,D000096,1
D000096,J000309,1
D000096,K000400,1
D000096,H001066,1
D000096,H001081,1
C001117,D000096,1
D000096,O000173,1
D000096,S001215,1
C001067,D000096,1
D000096,G000553,1
C001121,D000096,1
D000096,D000631,1
D000096,S001205,1
D000096,P000613,1
D000096,M001206,1
D000096,M001163,1
B001313,D000096,1
D000096,L000560,1
D000096,S001159,1
D000096,L000601,1
D000096,I000058,1
D000096,E000296,1
D000096,G000586,1
D000096,S001207,1
D000096,F000468,1
D000096,T000472,1
B001303,D000096,1
B001318,D000096,1
D000096,M001137,1
D000096,S001168,1
D000096,S001208,1
D000096,S001157,1
C000537,D000096,1
D000096,F000477,1
D000096,T000193,1
D000096,D000617,1
D000096,M001227,1
C001069,D000096,1
D000096,M001196,1
D000096,K000394,1
D000096,T000483,1
D000096,S000510,1
B001292,D000096,1
D000096,M001220,1
D000096,P000034,1
D000096,G000587,1
D000096,L000273,1
D000096,S001200,1
D000096,T000482,1
C001078,D000096,1
D000096,N000179,1
D000096,H000874,1
D000096,K000380,1
B001287,D000096,1
D000096,M001188,1
D000096,M001143,1
D000096,L000397,1
C001061,D000096,1
D000096,W000825,1
D000096,W000187,1
K000381,W000808,1
G000559,K000381,1
A000370,K000381,1
K000381,T000486,1
C001072,K000381,2
K000381,N000147,1
J000305,K000381,1
K000381,L000551,1
C001125,K000381,1
J000288,K000381,1
C001059,K000381,1
K000381,S001185,1
C001080,K000381,1
D000624,K000381,1
K000381,M000312,1
K000381,P000607,1
K000381,P000616,2
B001281,K000381,1
B000574,K000381,1
K000381,L000582,1
B001223,K000381,1
K000381,M001160,1
C001063,K000381,1
K000381,W000822,1
D000399,K000381,1
K000381,R000576,1
B001296,K000381,1
K000375,K000381,1
E000297,K000381,1
B001224,K000381,1
B001278,K000381,1
K000381,T000488,1
K000381,N000191,2
K000381,W000788,1
C001055,K000381,1
K000381,T000481,2
C001130,K000381,1
K000381,Q000023,1
K000381,T000468,1
K000381,T000487,1
B000490,K000381,2
C001091,K000381,1
J000309,K000381,1
K000381,K000400,1
H001066,K000381,1
H001081,K000381,1
C001117,K000381,1
K000381,O000173,1
K000381,S001215,1
C001067,K000381,1
G000553,K000381,1
C001121,K000381,2
D000623,K000381,2
D000631,K000381,1
K000381,S001205,1
J000298,K000381,1
C001131,K000381,1
K000381,P000613,1
K000381,M001206,1
K000381,M001163,1
B001313,K000381,1
D000197,K000381,1
K000381,L000560,2
K000381,S001159,1
K000381,L000601,1
I000058,K000381,1
E000296,K000381,1
G000586,K000381,1
K000381,S001207,2
K000381,K000389,1
F000468,K000381,1
K000381,T000472,1
B001303,K000381,1
B001318,K000381,1
K000381,M001137,1
B001285,K000381,1
G000585,K000381,1
K000381,S001168,1
F000476,K000381,1
G000599,K000381,1
K000381,S001208,2
K000381,P000618,1
K000381,S001157,1
C000537,K000381,1
F000477,K000381,1
K000381,T000193,1
K000381,P000597,1
D000617,K000381,1
K000381,M001227,1
K000381,L000593,1
C001069,K000381,1
K000381,M001196,1
K000381,K000394,1
K000381,T000483,1
K000381,L000602,1
K000381,S000510,1
K000381,S001156,1
B001300,K000381,1
B001292,K000381,1
K000381,M001220,1
K000381,P000034,1
C001068,K000381,2
G000587,K000381,1
K000381,L000273,1
C001127,K000381,1
K000381,S001200,1
D000216,K000381,1
K000381,T000482,1
C001078,K000381,1
K000381,N000179,1
K000381,V000081,1
H000874,K000381,1
K000380,K000381,2
B001287,K000381,1
K000381,M001188,1
K000381,M001143,1
K000381,L000397,2
C001061,K000381,1
K000381,W000825,1
G000551,K000381,1
K000381,S001193,1
K000381,N000002,1
K000381,W000187,1
J000305,W000808,1
C001059,W000808,1
P000616,W000808,1
T000488,W000808,1
C001055,W000808,1
Q000023,W000808,1
J000309,W000808,1
K000400,W000808,1
H001066,W000808,1
C001117,W000808,1
S001215,W000808,1
C001067,W000808,1
C001121,W000808,1
P000613,W000808,1
M001163,W000808,1
B001313,W000808,1
S001159,W000808,1
I000058,W000808,1
D000617,W000808,1
M001227,W000808,1
M001196,W000808,1
M001220,W000808,1
P000034,W000808,1
H000874,W000808,1
K000380,W000808,1
B001287,W000808,1
L000397,W000808,1
W000808,W000825,1
C001059,G000559,1
G000559,P000616,1
G000559,T000488,1
C001055,G000559,1
G000559,Q000023,1
G000559,J000309,1
G000559,K000400,1
G000559,H001066,1
G000559,S001215,1
C001067,G000559,1
C001121,G000559,2
G000559,P000613,1
G000559,M001163,1
B001313,G000559,1
G000559,S001159,1
G000559,I000058,1
G000559,S001208,1
C000537,G000559,1
F000477,G000559,1
G000559,T000193,1
D000617,G000559,1
G000559,M001227,1
G000559,M001196,1
G000559,M001220,1
G000559,P000034,1
G000559,H000874,1
G000559,K000380,1
B001287,G000559,1
G000559,L000397,1
G000559,W000825,1
A000370,T000486,1
A000370,J000305,1
A000370,C001059,1
A000370,P000616,1
A000370,B001281,1
A000370,L000582,1
A000370,W000822,1
A000370,R000576,1
A000370,B001278,1
A000370,T000488,1
A000370,C001055,1
A000370,Q000023,1
A000370,T000487,1
A000370,J000309,1
A000370,K000400,1
A000370,H001066,1
A000370,H001081,1
A000370,C001117,1
A000370,O000173,1
A000370,S001215,1
A000370,C001067,1
A000370,C001121,1
A000370,D000631,1
A000370,S001205,1
A000370,P000613,1
A000370,M001206,1
A000370,M001163,1
A000370,B001313,1
A000370,L000560,1
A000370,S001159,1
A000370,L000601,1
A000370,I000058,1
A000370,E000296,1
A000370,G000586,1
A000370,S001207,1
A000370,T000472,1
A000370,B001303,1
A000370,B001318,1
A000370,M001137,1
A000370,S001168,1
A000370,S001208,1
A000370,D000617,1
A000370,M001227,1
A000370,C001069,1
A000370,M001196,1
A000370,K000394,1
A000370,T000483,1
A000370,S000510,1
A000370,B001292,1
A000370,M001220,1
A000370,P000034,1
A000370,L000273,1
A000370,T000482,1
A000370,H000874,1
A000370,K000380,1
A000370,B001287,1
A000370,M001188,1
A000370,M001143,1
A000370,L000397,1
A000370,W000825,1
A000370,S001193,1
A000370,W000187,1
J000305,T000486,1
C001059,T000486,1
P000616,T000486,1
K000375,T000486,1
T000486,T000488,1
C001055,T000486,1
Q000023,T000486,1
J000309,T000486,1
K000400,T000486,1
H001066,T000486,1
C001117,T000486,1
S001215,T000486,1
C001067,T000486,1
C001121,T000486,1
P000613,T000486,1
M001163,T000486,1
B001313,T000486,1
S001159,T000486,1
I000058,T000486,1
F000468,T000486,1
B001285,T000486,1
G000585,T000486,1
S001208,T000486,1
C000537,T000486,1
F000477,T000486,1
T000193,T000486,1
D000617,T000486,1
M001227,T000486,1
M001196,T000486,1
M001220,T000486,1
P000034,T000486,1
H000874,T000486,1
K000380,T000486,1
B001287,T000486,1
L000397,T000486,1
T000486,W000825,1
C001059,C001072,1
C001072,P000616,2
C001072,T000488,1
C001055,C001072,1
C001072,Q000023,1
C001072,J000309,1
C001072,K000400,1
C001072,H001066,1
C001072,S001215,1
C001067,C001072,1
C001072,C001121,2
C001072,P000613,1
C001072,M001163,1
B001313,C001072,1
C001072,S001159,1
C001072,I000058,1
C001072,S001208,2
C000537,C001072,1
C001072,F000477,1
C001072,T000193,1
C001072,D000617,1
C001072,M001227,1
C001072,M001196,1
C001072,M001220,1
C001072,P000034,1
C001072,H000874,1
C001072,K000380,2
B001287,C001072,1
C001072,L000397,2
C001072,W000825,1
C001059,N000147,1
N000147,T000488,1
C001055,N000147,1
J000309,N000147,1
K000400,N000147,1
H001066,N000147,1
N000147,S001215,1
C001067,N000147,1
C001121,N000147,2
N000147,P000613,1
M001163,N000147,1
B001313,N000147,1
N000147,S001159,1
I000058,N000147,1
D000617,N000147,1
M001227,N000147,1
M001196,N000147,1
M001220,N000147,1
N000147,P000034,1
H000874,N000147,1
K000380,N000147,1
B001287,N000147,1
L000397,N000147,1
N000147,W000825,1
C001059,J000305,1
J000305,M000312,1
J000305,P000607,1
J000305,P000616,1
B001281,J000305,1
J000305,L000582,1
J000305,M001160,1
C001063,J000305,1
J000305,R000576,1
B001296,J000305,1
J000305,K000375,1
B001224,J000305,1
B001278,J000305,1
J000305,T000488,1
C001055,J000305,1
J000305,T000481,1
J000305,Q000023,1
J000305,T000487,1
C001091,J000305,1
J000305,J000309,1
J000305,K000400,1
H001066,J000305,1
J000305,O000173,1
J000305,S001215,1
C001067,J000305,1
G000553,J000305,1
C001121,J000305,1
D000623,J000305,1
D000631,J000305,1
J000305,S001205,1
J000305,P000613,1
J000305,M001206,1
J000305,M001163,1
B001313,J000305,1
D000197,J000305,1
J000305,L000560,1
J000305,S001159,1
J000305,L000601,1
I000058,J000305,1
J000305,S001207,1
B001303,J000305,1
B001318,J000305,1
J000305,M001137,1
B001285,J000305,1
G000585,J000305,1
J000305,S001168,1
F000476,J000305,1
G000599,J000305,1
J000305,S001208,1
J000305,S001157,1
C000537,J000305,1
F000477,J000305,1
J000305,T000193,1
J000305,P000597,1
D000617,J000305,1
J000305,M001227,1
J000305,L000593,1
C001069,J000305,1
J000305,M001196,1
J000305,K000394,1
J000305,L000602,1
J000305,S000510,1
J000305,S001156,1
B001300,J000305,1
B001292,J000305,1
J000305,M001220,1
J000305,P000034,1
J000305,L000273,1
J000305,S001200,1
J000305,T000482,1
C001078,J000305,1
J000305,V000081,1
H000874,J000305,1
J000305,K000380,1
B001287,J000305,1
J000305,M001188,1
J000305,M001143,1
J000305,L000397,1
J000305,W000825,1
J000305,S001193,1
J000305,W000187,1
C001059,L000551,1
L000551,T000488,1
C001055,L000551,1
J000309,L000551,1
K000400,L000551,1
H001066,L000551,1
L000551,S001215,1
C001067,L000551,1
C001121,L000551,2
L000551,P000613,1
L000551,M001163,1
B001313,L000551,1
L000551,S001159,1
I000058,L000551,1
C000537,L000551,1
F000477,L000551,1
L000551,T000193,1
D000617,L000551,1
L000551,M001227,1
L000551,M001196,1
L000551,M001220,1
L000551,P000034,1
H000874,L000551,1
K000380,L000551,1
B001287,L000551,1
L000397,L000551,1
L000551,W000825,1
C001059,C001125,1
C001125,P000616,1
C001125,T000488,1
C001055,C001125,1
C001125,Q000023,1
C001125,J000309,1
C001125,K000400,1
C001125,H001066,1
C001125,S001215,1
C001067,C001125,1
C001121,C001125,1
C001125,P000613,1
C001125,M001163,1
B001313,C001125,1
C001125,S001159,1
C001125,I000058,1
C001125,S001208,1
C000537,C001125,1
C001125,F000477,1
C001125,T000193,1
C001125,D000617,1
C001125,M001227,1
C001125,M001196,1
C001125,M001220,1
C001125,P000034,1
C001125,H000874,1
C001125,K000380,1
B001287,C001125,1
C001125,L000397,1
C001125,W000825,1
C001059,J000288,1
J000288,P000616,1
J000288,T000488,1
C001055,J000288,1
J000288,Q000023,1
J000288,J000309,1
J000288,K000400,1
H001066,J000288,1
J000288,S001215,1
C001067,J000288,1
C001121,J000288,1
J000288,P000613,1
J000288,M001163,1
B001313,J000288,1
J000288,S001159,1
I000058,J000288,1
J000288,S001208,1
D000617,J000288,1
J000288,M001227,1
J000288,M001196,1
J000288,M001220,1
J000288,P000034,1
H000874,J000288,1
J000288,K000380,1
B001287,J000288,1
J000288,L000397,1
J000288,W000825,1
C001059,S001185,1
C001059,C001080,1
C001059,D000624,1
C001059,M000312,1
C001059,P000607,1
C001059,P000616,1
B001281,C001059,1
B000574,C001059,1
C001059,L000582,1
B001223,C001059,1
C001059,M001160,1
C001059,C001063,1
C001059,W000822,1
C001059,D000399,1
C001059,R000576,1
B001296,C001059,1
C001059,K000375,1
C001059,E000297,1
B001224,C001059,1
B001278,C001059,1
C001059,T000488,1
C001059,N000191,1
C001059,W000788,1
C001055,C001059,1
C001059,T000481,1
C001059,C001130,1
C001059,Q000023,1
C001059,T000468,1
C001059,T000487,1
B000490,C001059,1
C001059,C001091,1
C001059,J000309,1
C001059,K000400,1
C001059,H001066,1
C001059,H001081,1
C001059,C001117,1
C001059,O000173,1
C001059,S001215,1
C001059,C001067,1
C001059,G000553,1
C001059,C001121,1
C001059,D000623,1
C001059,D000631,1
C001059,S001205,1
C001059,J000298,1
C001059,C001131,1
C001059,P000613,1
C001059,M001206,1
C001059,M001163,1
B001313,C001059,1
C001059,D000197,1
C001059,L000560,1
C001059,S001159,1
C001059,L000601,1
C001059,I000058,1
C001059,E000296,1
C001059,G000586,1
C001059,S001207,1
C001059,K000389,1
C001059,F000468,1
C001059,T000472,1
B001303,C001059,1
B001318,C001059,1
C001059,M001137,1
B001285,C001059,1
C001059,G000585,1
C001059,S001168,1
C001059,F000476,1
C001059,G000599,1
C001059,S001208,1
C001059,P000618,1
C001059,S001157,1
C000537,C001059,1
C001059,F000477,1
C001059,T000193,1
C001059,P000597,1
C001059,D000617,1
C001059,M001227,1
C001059,L000593,1
C001059,C001069,1
C001059,M001196,1
C001059,K000394,1
C001059,T000483,1
C001059,L000602,1
C001059,S000510,1
C001059,S001156,1
B001300,C001059,1
B001292,C001059,1
C001059,M001220,1
C001059,P000034,1
C001059,C001068,1
C001059,G000587,1
C001059,L000273,1
C001059,C001127,1
C001059,S001200,1
C001059,D000216,1
C001059,T000482,1
C001059,C001078,1
C001059,N000179,1
C001059,V000081,1
C001059,H000874,1
C001059,K000380,1
B001287,C001059,1
C001059,M001188,1
C001059,M001143,1
C001059,L000397,1
C001059,C001061,1
C001059,W000825,1
C001059,G000551,1
C001059,S001193,1
C001059,N000002,1
C001059,W000187,1
P000616,S001185,1
S001185,T000488,1
C001055,S001185,1
Q000023,S001185,1
J000309,S001185,1
K000400,S001185,1
H001066,S001185,1
S001185,S001215,1
C001067,S001185,1
C001121,S001185,1
P000613,S001185,1
M001163,S001185,1
B001313,S001185,1
S001159,S001185,1
I000058,S001185,1
S001185,S001208,1
D000617,S001185,1
M001227,S001185,1
M001196,S001185,1
M001220,S001185,1
P000034,S001185,1
H000874,S001185,1
K000380,S001185,1
B001287,S001185,1
L000397,S001185,1
S001185,W000825,1
C001080,P000616,1
C001080,T000488,1
C001055,C001080,1
C001080,Q000023,1
C001080,J000309,1
C001080,K000400,1
C001080,H001066,1
C001080,S001215,1
C001067,C001080,1
C001080,C001121,1
C001080,P000613,1
C001080,M001163,1
B001313,C001080,1
C001080,S001159,1
C001080,I000058,1
C001080,S001208,1
C000537,C001080,1
C001080,F000477,1
C001080,T000193,1
C001080,D000617,1
C001080,M001227,1
C001080,M001196,1
C001080,M001220,1
C001080,P000034,1
C001080,H000874,1
C001080,K000380,1
B001287,C001080,1
C001080,L000397,1
C001080,W000825,1
D000624,P000616,1
D000624,T000488,1
C001055,D000624,1
D000624,Q000023,1
D000624,J000309,1
D000624,K000400,1
D000624,H001066,1
D000624,S001215,1
C001067,D000624,1
C001121,D000624,1
D000624,P000613,1
D000624,M001163,1
B001313,D000624,1
D000624,S001159,1
D000624,I000058,1
D000624,S001208,1
C000537,D000624,1
D000624,F000477,1
D000624,T000193,1
D000617,D000624,1
D000624,M001227,1
D000624,M001196,1
D000624,M001220,1
D000624,P000034,1
D000624,H000874,1
D000624,K000380,1
B001287,D000624,1
D000624,L000397,1
D000624,W000825,1
M000312,P000616,1
M000312,T000488,1
C001055,M000312,1
M000312,Q000023,1
J000309,M000312,1
K000400,M000312,1
H001066,M000312,1
C001117,M000312,1
M000312,S001215,1
C001067,M000312,1
C001121,M000312,2
M000312,P000613,1
M000312,M001163,1
B001313,M000312,1
M000312,S001159,1
I000058,M000312,1
F000468,M000312,1
M000312,S001208,1
C000537,M000312,1
F000477,M000312,1
M000312,T000193,1
D000617,M000312,1
M000312,M001227,1
M000312,M001196,1
M000312,M001220,1
M000312,P000034,1
H000874,M000312,1
K000380,M000312,1
B001287,M000312,1
L000397,M000312,1
M000312,W000825,1
P000607,P000616,1
P000607,T000488,1
C001055,P000607,1
P000607,Q000023,1
J000309,P000607,1
K000400,P000607,1
H001066,P000607,1
C001117,P000607,1
P000607,S001215,1
C001067,P000607,1
C001121,P000607,1
P000607,P000613,1
M001163,P000607,1
B001313,P000607,1
P000607,S001159,1
I000058,P000607,1
P000607,S001208,1
D000617,P000607,1
M001227,P000607,1
M001196,P000607,1
M001220,P000607,1
P000034,P000607,1
H000874,P000607,1
K000380,P000607,1
B001287,P000607,1
L000397,P000607,1
P000607,W000825,1
B001281,P000616,1
L000582,P000616,1
B001223,P000616,1
M001160,P000616,1
C001063,P000616,1
P000616,W000822,1
D000399,P000616,1
P000616,R000576,1
B001296,P000616,1
K000375,P000616,1
E000297,P000616,1
B001224,P000616,1
P000616,T000488,1
P000616,W000788,1
P000616,T000481,2
C001130,P000616,1
P000616,T000487,1
B000490,P000616,2
C001091,P000616,1
J000309,P000616,1
K000400,P000616,1
H001066,P000616,1
H001081,P000616,1
C001117,P000616,1
O000173,P000616,1
P000616,S001215,1
C001067,P000616,1
G000553,P000616,1
C001121,P000616,2
D000623,P000616,2
D000631,P000616,1
P000616,S001205,1
J000298,P000616,1
C001131,P000616,1
P000613,P000616,1
M001206,P000616,1
M001163,P000616,1
B001313,P000616,1
D000197,P000616,1
L000560,P000616,2
P000616,S001159,1
L000601,P000616,1
I000058,P000616,1
E000296,P000616,1
P000616,S001207,2
K000389,P000616,1
F000468,P000616,1
P000616,T000472,1
B001303,P000616,1
B001318,P000616,1
M001137,P000616,1
B001285,P000616,1
G000585,P000616,1
P000616,S001168,1
F000476,P000616,1
G000599,P000616,1
P000616,P000618,1
P000616,S001157,1
C000537,P000616,1
F000477,P000616,1
P000616,T000193,1
D000617,P000616,1
M001227,P000616,1
L000593,P000616,1
C001069,P000616,1
M001196,P000616,1
K000394,P000616,1
P000616,T000483,1
L000602,P000616,1
P000616,S000510,1
P000616,S001156,1
B001300,P000616,1
B001292,P000616,1
M001220,P000616,1
P000034,P000616,1
C001068,P000616,2
G000587,P000616,1
L000273,P000616,1
C001127,P000616,1
P000616,S001200,1
D000216,P000616,1
P000616,T000482,1
C001078,P000616,1
